time_s,pit_depth_um,pit_depth_mm,step,frame
504.20343017578125,25.092214345932007,0.025092214345932007,Step-4,405
505.45343017578125,25.481317192316055,0.025481317192316055,Step-4,406
506.70343017578125,25.481317192316055,0.025481317192316055,Step-4,407
507.95343017578125,25.50261653959751,0.02550261653959751,Step-4,408
509.20343017578125,25.50261653959751,0.02550261653959751,Step-4,409
510.45343017578125,25.516057386994362,0.025516057386994362,Step-4,410
511.70343017578125,25.516057386994362,0.025516057386994362,Step-4,411
512.9534301757812,25.516057386994362,0.025516057386994362,Step-4,412
514.2034301757812,25.516057386994362,0.025516057386994362,Step-4,413
515.4534301757812,25.531481951475143,0.025531481951475143,Step-4,414
516.7034301757812,26.063913479447365,0.026063913479447365,Step-4,415
517.9534301757812,26.067815721035004,0.026067815721035004,Step-4,416
519.2034301757812,26.08313597738743,0.02608313597738743,Step-4,417
520.4534301757812,26.08313597738743,0.02608313597738743,Step-4,418
521.7034301757812,26.095518842339516,0.026095518842339516,Step-4,419
522.9534301757812,26.095518842339516,0.026095518842339516,Step-4,420
524.2034301757812,26.095518842339516,0.026095518842339516,Step-4,421
525.4534301757812,26.490721851587296,0.026490721851587296,Step-4,422
526.7034301757812,26.50928683578968,0.02650928683578968,Step-4,423
527.9534301757812,26.50928683578968,0.02650928683578968,Step-4,424
529.2034301757812,26.520922780036926,0.026520922780036926,Step-4,425
530.4534301757812,26.520922780036926,0.026520922780036926,Step-4,426
531.7034301757812,26.520922780036926,0.026520922780036926,Step-4,427
532.9534301757812,26.520922780036926,0.026520922780036926,Step-4,428
534.2034301757812,26.53413824737072,0.02653413824737072,Step-4,429
535.4534301757812,27.0741805434227,0.0270741805434227,Step-4,430
536.7034301757812,27.0741805434227,0.0270741805434227,Step-4,431
537.9534301757812,27.093030512332916,0.027093030512332916,Step-4,432
539.2034301757812,27.093030512332916,0.027093030512332916,Step-4,433
